Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,V,WMT
2017-04-10,33.2114372253418,45.35200119018555,41.8341064453125,98.90746307373047,68.55406188964844,59.51934814453125,2.411097764968872,20.826000213623047,83.9491958618164,21.132755279541016
2017-04-11,32.854209899902344,45.11800003051758,41.743648529052734,98.81199645996094,68.434326171875,59.47391891479492,2.4197287559509277,20.58066749572754,83.93971252441406,21.239782333374023
2017-04-12,32.893646240234375,44.811500549316406,41.82217788696289,99.75064086914062,68.17092895507812,59.246856689453125,2.3997535705566406,19.78933334350586,83.77910614013672,21.242673873901367
2017-04-13,32.719669342041016,44.23350143432617,41.75856018066406,99.4245376586914,67.37266540527344,58.99254608154297,2.354869842529297,20.266666412353516,83.9586181640625,21.15878677368164
2017-04-17,32.900604248046875,45.0994987487793,42.50160598754883,100.00518798828125,68.53810119628906,59.47391891479492,2.4471023082733154,20.09600067138672,84.84666442871094,21.257137298583984
2017-04-18,32.754451751708984,45.18899917602539,42.444942474365234,96.90290832519531,67.9793472290039,59.39217758178711,2.4485819339752197,20.016666412353516,84.77111053466797,21.372838973999023
2017-04-19,32.63384246826172,44.959999084472656,42.570194244384766,96.54495239257812,67.42053985595703,59.074275970458984,2.4581995010375977,20.368000030517578,84.78997802734375,21.42490577697754
2017-04-20,33.04210662841797,45.10300064086914,42.74763107299805,96.94267272949219,68.2906494140625,59.492088317871094,2.497164011001587,20.167333602905273,86.11261749267578,21.63605499267578
2017-04-21,33.002662658691406,44.92649841308594,42.691463470458984,96.85517120361328,67.46845245361328,60.30954360961914,2.5075223445892334,20.373332977294922,86.11261749267578,21.67655372619629
2017-04-24,33.32046890258789,45.37049865722656,43.684505462646484,97.75404357910156,69.84725189208984,61.33589553833008,2.5388412475585938,20.53533363342285,86.77391815185547,21.63027000427246
2017-04-25,33.52692794799805,45.38100051879883,44.177059173583984,98.18359375,70.45391082763672,61.69011306762695,2.582984209060669,20.91933250427246,87.01956176757812,21.708370208740234
2017-04-26,33.32974624633789,45.464500427246094,44.19196701049805,98.24723052978516,70.58960723876953,61.608375549316406,2.5652284622192383,20.67799949645996,86.7455825805664,21.818288803100586
